80.7	25.48	0
80.741403132	25.6559436803	20
80.7829285773	25.8318756495	40
80.824577657	26.0077957801	60
80.8663517043	26.1837039438	80
80.908252065	26.3596000109	100
80.9502800975	26.5354838503	120
80.9924371729	26.71135533	140
81.0347246753	26.8872143165	160
81.077144002	27.063060675	180
81.1196965637	27.2388942695	200
81.1623837846	27.4147149626	220
81.2052071025	27.5905226155	240
81.2481679695	27.7663170883	260
81.2912678516	27.9420982393	280
81.3345082292	28.1178659257	300
81.3778905974	28.2936200031	320
81.421416466	28.4693603259	340
81.4650873599	28.6450867467	360
81.5089048191	28.8207991167	380
81.5528703992	28.9964972858	400
81.5969856715	29.1721811021	420
81.6412522231	29.3478504122	440
81.6856716574	29.5235050612	460
81.7302455942	29.6991448924	480
81.7749756697	29.8747697478	500
81.8198635374	30.0503794674	520
81.8649108678	30.2259738896	540
81.9101193485	30.4015528512	560
81.9554906853	30.5771161872	580
82.0010266015	30.7526637308	600
82.0467288389	30.9281953134	620
82.0925991576	31.1037107647	640
82.1386393364	31.2792099123	660
82.1848511735	31.4546925823	680
82.231236486	31.6301585985	700
82.2777971109	31.805607783	720
82.324534905	31.981039956	740
82.3714517454	32.1564549354	760
82.4185495297	32.3318525375	780
82.4658301763	32.5072325761	800
82.5132956247	32.6825948632	820
82.5609478363	32.8579392086	840
82.6087887937	33.0332654199	860
82.6568205022	33.2085733026	880
82.7050449892	33.3838626599	900
82.7534643053	33.5591332928	920
82.802080524	33.734385	940
82.8508957425	33.9096175778	960
82.899912082	34.0848308202	980
82.9491316877	34.2600245188	1000
82.9985567299	34.4351984626	1020
83.0481894036	34.6103524384	1040
83.0980319294	34.7854862304	1060
83.1480865538	34.9605996199	1080
83.1983555495	35.1356923861	1100
83.2488412159	35.3107643053	1120
83.2995458794	35.485815151	1140
83.3504718941	35.6608446942	1160
83.401621642	35.835852703	1180
83.4529975334	36.0108389427	1200
83.5046020075	36.1858031758	1220
83.556437533	36.3607451617	1240
83.6085066081	36.5356646571	1260
83.6608117616	36.7105614156	1280
83.7133555527	36.8854351875	1300
83.7661405721	37.0602857203	1320
83.8191694422	37.2351127583	1340
83.8724448176	37.4099160424	1360
83.9	37.5	1370.30796648
