85.5	23.9	0
85.5382326032	24.0764397024	20
85.5765705639	24.2528698763	40
85.6150150426	24.4292904163	60
85.65356721	24.6057012159	80
85.6922282471	24.7821021677	100
85.7309993456	24.9584931634	120
85.769881708	25.1348740936	140
85.8088765476	25.3112448481	160
85.8479850888	25.4876053154	180
85.8872085673	25.6639553831	200
85.92654823	25.8402949378	220
85.9660053355	26.0166238649	240
86.005581154	26.1929420489	260
86.0452769679	26.3692493731	280
86.0850940713	26.5455457196	300
86.1250337707	26.7218309695	320
86.165097385	26.8981050027	340
86.2052862459	27.074367698	360
86.2456016975	27.2506189328	380
86.2860450973	27.4268585837	400
86.3266178158	27.6030865257	420
86.3673212368	27.7793026327	440
86.4081567578	27.9555067774	460
86.4491257901	28.1316988312	480
86.4902297587	28.3078786642	500
86.5314701031	28.484046145	520
86.5728482771	28.6602011413	540
86.614365749	28.8363435191	560
86.6560240022	29.012473143	580
86.6978245348	29.1885898765	600
86.7397688604	29.3646935814	620
86.781858508	29.5407841182	640
86.8240950225	29.716861346	660
86.8664799645	29.8929251222	680
86.909014911	30.068975303	700
86.9517014555	30.2450117429	720
86.994541208	30.4210342947	740
87.0375357956	30.59704281	760
87.0806868627	30.7730371385	780
87.1239960709	30.9490171283	800
87.1674650998	31.1249826261	820
87.2110956468	31.3009334767	840
87.2548894277	31.4768695232	860
87.2988481769	31.6527906071	880
87.3429736476	31.8286965681	900
87.3872676119	32.0045872441	920
87.4317318618	32.1804624712	940
87.4763682085	32.3563220837	960
87.5211784837	32.5321659141	980
87.566164539	32.7079937928	1000
87.611328247	32.8838055484	1020
87.656671501	33.0596010077	1040
87.7021962158	33.2353799953	1060
87.7479043278	33.4111423338	1080
87.7937977951	33.5868878439	1100
87.8398785984	33.7626163441	1120
87.8861487409	33.9383276509	1140
87.9326102489	34.1140215785	1160
87.9792651719	34.2896979391	1180
88.0261155833	34.4653565426	1200
88.0731635805	34.6409971965	1220
88.1204112855	34.8166197064	1240
88.167860845	34.9922238753	1260
88.2155144311	35.1678095038	1280
88.2633742415	35.3433763902	1300
88.3114425001	35.5189243304	1320
88.359721457	35.6944531179	1340
88.4082133896	35.8699625434	1360
88.4569206024	36.0454523952	1380
88.5	36.2	1397.61514814
