87.33	25.51	0
87.4236694831	25.668789028	20
87.5175887731	25.8275181097	40
87.6117602224	25.9861866575	60
87.7061862008	26.1447940793	80
87.800869095	26.3033397779	100
87.8958113097	26.4618231511	120
87.9910152671	26.6202435921	140
88.0864834073	26.7786004887	160
88.1822181887	26.9368932238	180
88.278222088	27.0951211749	200
88.3744976004	27.2532837146	220
88.4710472397	27.41138021	240
88.5678735389	27.5694100229	260
88.6649790501	27.7273725096	280
88.7623663445	27.8852670209	300
88.8600380133	28.0430929022	320
88.9579966671	28.2008494932	340
89.0562449366	28.3585361277	360
89.154785473	28.5161521339	380
89.2536209475	28.6736968343	400
89.3527540523	28.8311695451	420
89.4521875002	28.9885695769	440
89.5519240254	29.145896234	460
89.6519663832	29.3031488147	480
89.7523173505	29.4603266108	500
89.852979726	29.6174289082	520
89.9539563305	29.7744549862	540
90.0552500069	29.9314041177	560
90.1568636209	30.0882755689	580
90.2588000604	30.2450685998	600
90.3610622369	30.4017824632	620
90.4636530846	30.5584164055	640
90.5665755614	30.714969666	660
90.6698326488	30.8714414773	680
90.7734273526	31.0278310646	700
90.8773627022	31.1841376465	720
90.981641752	31.3403604338	740
91.0862675809	31.4964986304	760
91.1912432928	31.6525514326	780
91.2965720167	31.8085180295	800
91.4022569073	31.9643976022	820
91.5083011451	32.1201893245	840
91.6147079364	32.2758923623	860
91.7214805139	32.4315058735	880
91.828622137	32.5870290082	900
91.9361360918	32.7424609084	920
92.0440256915	32.897800708	940
92.1522942767	33.0530475325	960
92.2609452159	33.2082004992	980
92.3699819053	33.3632587167	1000
92.4794077694	33.5182212851	1020
92.5892262612	33.6730872961	1040
92.6994408627	33.8278558322	1060
92.8100550849	33.9825259671	1080
92.921072468	34.1370967658	1100
93.0324965822	34.2915672837	1120
93.1443310276	34.4459365673	1140
93.2565794345	34.6002036535	1160
93.3692454638	34.75436757	1180
93.4823328075	34.9084273346	1200
93.5958451885	35.0623819557	1220
93.7097863615	35.2162304316	1240
93.8241601128	35.3699717507	1260
93.938970261	35.5236048915	1280
94.0542206569	35.677128822	1300
94.1699151844	35.8305425001	1320
94.2860577602	35.9838448731	1340
94.4026523345	36.1370348778	1360
94.5197028912	36.2901114401	1380
94.6372134484	36.4430734752	1400
94.7551880582	36.5959198873	1420
94.8736308077	36.7486495692	1440
94.992545819	36.9012614028	1460
95.1119372495	37.0537542583	1480
95.2318092921	37.2061269944	1500
95.3521661761	37.3583784581	1520
95.4730121669	37.5105074845	1540
95.5943515666	37.6625128969	1560
95.7161887143	37.814393506	1580
95.8385279867	37.9661481107	1600
95.9613737979	38.1177754971	1620
96.0847306002	38.2692744386	1640
96.2086028844	38.4206436962	1660
96.3329951798	38.5718820176	1680
96.457912055	38.7229881376	1700
96.5833581179	38.8739607775	1720
96.7093380162	39.0247986453	1740
96.8358564377	39.1755004356	1760
96.9629181109	39.3260648288	1780
97.0905278047	39.4764904916	1800
97.2186903296	39.6267760766	1820
97.23	39.64	1821.76073807
