84.86	26.42	0
84.8597569025	26.5998639869	20
84.8595130396	26.7797279734	40
84.8592684027	26.9595919595	60
84.8590229833	27.1394559451	80
84.8587767728	27.3193199303	100
84.8585297624	27.4991839151	120
84.8582819435	27.6790478995	140
84.8580333071	27.8589118834	160
84.8577838442	28.0387758668	180
84.8575335457	28.2186398498	200
84.8572824026	28.3985038324	220
84.8570304054	28.5783678145	240
84.856777545	28.7582317961	260
84.8565238118	28.9380957772	280
84.8562691963	29.1179597579	300
84.8560136887	29.2978237381	320
84.8557572795	29.4776877178	340
84.8554999586	29.657551697	360
84.8552417162	29.8374156757	380
84.8549825421	30.0172796539	400
84.8547224262	30.1971436316	420
84.8544613581	30.3770076088	440
84.8541993275	30.5568715854	460
84.8539363239	30.7367355616	480
84.8536723365	30.9165995372	500
84.8534073547	31.0964635122	520
84.8531413674	31.2763274868	540
84.8528743639	31.4561914607	560
84.8526063328	31.6360554341	580
84.852337263	31.815919407	600
84.852067143	31.9957833793	620
84.8517959615	32.175647351	640
84.8515237066	32.3555113221	660
84.8512503666	32.5353752926	680
84.8509759296	32.7152392626	700
84.8507003836	32.8951032319	720
84.8504237163	33.0749672007	740
84.8501459155	33.2548311688	760
84.8498669685	33.4346951363	780
84.8495868628	33.6145591032	800
84.8493055856	33.7944230694	820
84.8490231239	33.974287035	840
84.8487394646	34.154151	860
84.8484545946	34.3340149643	880
84.8481685002	34.5138789279	900
84.8478811681	34.6937428909	920
84.8475925844	34.8736068532	940
84.8473027351	35.0534708148	960
84.8470116063	35.2333347757	980
84.8467191836	35.4131987359	1000
84.8464254527	35.5930626954	1020
84.8461303987	35.7729266542	1040
84.8458340071	35.9527906122	1060
84.8455362626	36.1326545696	1080
84.8452371503	36.3125185262	1100
84.8449366546	36.492382482	1120
84.84463476	36.6722464371	1140
84.8443314507	36.8521103914	1160
84.8440267107	37.031974345	1180
84.8437205239	37.2118382977	1200
84.8434128738	37.3917022497	1220
84.8431037438	37.5715662009	1240
84.842793117	37.7514301512	1260
84.8424809764	37.9312941008	1280
84.8421673048	38.1111580495	1300
84.8418520845	38.2910219973	1320
84.8415352978	38.4708859444	1340
84.8412169268	38.6507498905	1360
84.8408969531	38.8306138358	1380
84.8405753584	39.0104777803	1400
84.8402521238	39.1903417238	1420
84.84	39.33	1435.52932445
